"","bptf","cbfa2t3h","csf1r","dnmt3a","eif2b1","erg","ets1","ets2","etv6","fli1","gata1","gata2","gata3","gfi1","gfi1b","hhex","hoxa5","hoxa9","hoxb4","ikzf1","itga2b","kit","ldb1","lmo2","lyl1","mecom","meis1","mitf","mpl","myb","nfe2","nkx23","notch","pbx1","prdm16","procr","runx1","scl","sfpi1","sh2b3","smarcc1","tcf7","tet2","vwf"
"hsc_sp_044",1.8657761,14.8791936,10.846834425,1.8773317,3.61823028,14.920723655,3.37872033,14.33854771,3.53915326,1.64023293,12.847368825,4.53045685,2.41697595,14.62068405,4.36592999,2.9266723,14.03689202,2.21447449,14.638774655,3.2278885,4.33578415,0.0563284799999977,3.47008029,0.556534689999998,2.56723236,3.47088199,0.725761029999997,13.62845664,-1.34531616,13.00449704,11.04211932,3.5712804,10.57012451,14.969034275,3.16965416,0.294678259999998,10.29740857,9.59224125,0.666711749999999,5.38728538,3.10711191,13.013110955,13.93908965,0.230278029999999
"hsc_sp_045",1.76315813,3.37713266,10.846834425,0.656534489999999,2.63106787,3.1937008,14.250761225,14.33854771,14.718250205,1.28445561,12.847368825,13.535930875,13.217904125,2.54850161,1.00664135,12.92443505,14.03689202,3.57043789,14.638774655,3.94653329,3.88207204,1.1021803,14.15837979,0.961501699999999,1.2339613,10.958766455,0.0934476699999998,13.62845664,-1.01902418,5.35168868,1.95764502,1.38640484,9.54827555,4.14104087,3.06725058,10.6322523855,8.39651188,7.29245537,0.813703099999998,14.690264245,3.78872928,13.013110955,2.64793437,13.028767495
"hsc_sp_046",0.179883590000003,3.22363124,10.846834425,0.788546670000002,13.74808015,1.00069228,2.26439612,14.33854771,3.20340659,-0.192917599999998,12.847368825,2.94680171,0.748508170000001,14.62068405,12.377589445,12.92443505,14.03689202,2.49417196,14.638774655,2.57738226,-0.0881357199999968,-0.55710869,0.48311215,0.0930681,13.04331696,10.958766455,-0.419774409999999,13.62845664,-0.0920482800000002,4.08015907,14.54211932,2.79193674,15.288339,0.883254860000001,2.00366363,10.6322523855,8.61355156,-0.256680109999998,0.253708750000001,14.690264245,0.886585650000001,13.013110955,3.25008449,1.14766361
"hsc_sp_047",0.380994680000001,14.8791936,10.846834425,1.39836436,2.75189347,14.920723655,3.80867161,14.33854771,14.718250205,1.92792167,12.847368825,1.9821928,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,7.99760959,2.94921066,1.91868499,13.734283405,2.54222929,2.19036304,1.81803936,0.14632632,3.4174838,1.33874996,13.62845664,-0.423678649999999,7.81815735,4.21755848,2.25573006,9.21696121,4.13471285,14.138817785,3.25292115,10.27437629,2.07954699,1.82857044,6.90893832,2.6827506,13.013110955,1.49616219,1.14930965
"hsc_sp_049",2.8627563,14.8791936,10.846834425,0.815839649999997,13.74808015,0.496826849999998,4.53727972,14.33854771,2.34806635,10.736747365,12.847368825,3.1322213,0.776802719999999,14.62068405,3.09237635,12.92443505,1.41936856,4.08810257,5.25546742,2.10971415,2.14773766,0.312566579999999,8.07680687,0.33474133,0.599036809999998,10.958766455,0.247143879999999,13.62845664,-0.860246920000002,3.54081152,1.77845294,0.218684189999998,15.288339,6.77542631,14.138817785,1.91501742,9.88056444,1.30252205,1.77798442,3.4958797,1.77343582,13.013110955,4.00348582,3.30819389
"hsc_sp_050",-2.007134175,14.8791936,10.846834425,-1.348235115,13.74808015,-0.352005975000001,14.250761225,14.33854771,-0.0904098449999999,-1.875980025,12.847368825,0.981496234999998,-0.478171105000001,14.62068405,0.523041714999998,12.92443505,14.03689202,0.970354385,14.638774655,-0.154475005000002,0.824416074999998,-1.980140685,14.15837979,-3.346948235,-3.091729605,0.501546595000001,-2.955939365,13.62845664,-3.298490525,4.547770135,-0.058670075000002,-1.330469375,15.288339,14.969034275,14.138817785,0.853183885,5.967433955,14.708900125,-2.330857905,14.690264245,-0.471037485,-0.417241075,0.0652293250000007,13.028767495
"hsc_sp_054",0.95753805,14.8791936,10.846834425,1.67107708,13.74808015,1.97818085,3.68071582,14.33854771,3.71762831,-1.4063304,12.847368825,2.7764388,8.07402522,14.62068405,0.381469980000002,12.92443505,14.03689202,2.05913694,14.638774655,15.060548205,13.734283405,0.573527930000001,2.77876471,0.126771000000002,13.04331696,10.958766455,0.856953750000002,13.62845664,-0.399845659999997,4.02222462,3.72473869,0.870478110000001,15.288339,2.34525176,14.138817785,10.6322523855,15.40638182,1.87315751,2.32826325,14.690264245,12.621614995,13.013110955,0.96619591,0.96530868
"hsc_sp_055",0.559967985,14.8791936,10.846834425,0.719717705000001,1.441173975,0.898332105000001,1.824697605,14.33854771,3.273295245,-0.794418225000001,12.847368825,1.463766935,13.217904125,14.62068405,2.921074175,12.92443505,14.03689202,1.481291055,14.638774655,1.404224045,2.400644615,1.284180175,0.582761784999999,-0.725984005000001,0.250233994999999,-0.170301394999999,-1.037230045,13.62845664,-1.156022035,1.662622415,1.101037895,-0.594950215000001,15.288339,1.600098685,14.138817785,-0.0373720549999987,8.661653445,0.197476585,-1.047285915,3.923314465,1.405689405,13.013110955,1.349769445,1.458195035
"hsc_sp_056",3.61655243,1.91587912,10.846834425,2.4933422,2.45845561,0.988892079999999,4.46877353,3.1004582,1.92669786,1.18185092,12.847368825,3.0450673,1.26764195,14.62068405,12.377589445,2.84131202,14.03689202,3.74708654,14.638774655,3.5139463,13.734283405,0.203727000000001,2.26670728,-0.217048879999998,1.69787489,2.54109657,-0.626049929999999,13.62845664,0.556314710000002,4.41885545,1.30871062,0.775337329999999,15.288339,2.70145253,1.72809837,4.11089202,8.59874685,8.36491918,3.27410927,14.690264245,4.77735786,13.013110955,13.93908965,13.028767495
"hsc_sp_057",0.121258415000003,2.640407305,3.064450165,2.389517815,3.297983115,14.920723655,14.250761225,14.33854771,1.706793985,1.211105035,12.847368825,2.746915975,7.636759005,14.62068405,12.377589445,12.92443505,1.567373865,1.919408775,2.681663965,3.339338285,0.102599665000003,1.019905385,3.682807885,0.459960415000001,1.730075995,10.958766455,1.455696305,13.62845664,-0.981386244999998,6.392540655,2.952627345,1.833921285,8.343617325,0.991893375,14.138817785,10.6322523855,15.40638182,0.603131745000002,0.319715325000001,5.730286325,0.521814795000001,2.761424385,3.179411325,1.413110495
"hsc_sp_058",1.17377984,14.8791936,10.846834425,10.169183,0.459118220000001,14.920723655,4.56162343,2.27067182,14.718250205,-0.726421269999999,12.847368825,13.535930875,13.217904125,14.62068405,2.9416337,12.92443505,14.03689202,2.48216888,2.14359457,1.93076669,13.734283405,-0.34695498,2.56893518,0.17200669,2.20346089,10.958766455,-1.48278988,13.62845664,-1.57068546,13.00449704,2.47130064,-1.01645967,7.65236575,2.3333946,0.651241840000001,2.50687419,6.74729572,1.94638536,-0.79753827,6.52952358,1.97729536,13.013110955,13.93908965,13.028767495
"hsc_sp_059",0.905101120000001,14.8791936,10.846834425,1.48526805,13.74808015,14.920723655,14.250761225,14.33854771,1.78138809,0.476349010000003,12.847368825,2.81460926,13.217904125,14.62068405,12.377589445,-0.378170129999997,14.03689202,3.28479069,2.26539363,2.99892786,13.734283405,0.265377540000003,14.15837979,-0.727019949999999,0.0909446900000006,2.02649827,0.33526475,13.62845664,0.0111401700000009,13.00449704,14.54211932,0.362830560000003,6.70632333,7.15195389,2.17181957,1.37887367,9.35522161,-0.738948339999997,-0.0234511899999994,4.55054104,1.41994643,13.013110955,0.663497840000002,2.67734641
"hsc_sp_060",1.497440465,14.8791936,10.846834425,6.111289375,3.013680555,1.167738705,14.250761225,2.359962685,14.718250205,10.736747365,12.847368825,3.113678815,1.226458245,14.62068405,3.921273315,12.92443505,14.03689202,2.693173775,14.638774655,15.060548205,4.950003645,0.336853165000001,1.803719035,0.398404935000002,1.473071365,1.819124045,2.259013325,13.62845664,-1.150502325,4.892034205,1.818320465,1.155466225,15.288339,14.969034275,14.138817785,2.662380755,15.40638182,3.474533225,0.938754075000002,3.928041265,2.939436495,13.013110955,3.819410585,1.455466665
"hsc_sp_061",1.328083145,2.463632605,10.846834425,0.903714525000002,1.382723225,3.692664325,14.250761225,2.913632555,2.640112885,-0.615211915,12.847368825,3.840181095,1.181604305,14.62068405,2.647325025,2.335923585,14.03689202,4.242891695,14.638774655,3.029113285,1.788784555,0.374179505000001,2.521636775,1.379822195,0.595646885000001,3.068158375,1.720115285,13.62845664,-0.137147095,5.726211015,1.514802245,2.020494685,10.959919145,2.275139385,14.138817785,10.6322523855,7.766469355,3.404351245,0.445905854999999,5.039114935,1.785519135,13.013110955,2.541663875,3.608311675
"hsc_sp_062",1.057998125,14.8791936,10.846834425,1.898803165,1.845698895,14.920723655,14.250761225,3.265043055,3.301393245,-0.0187788449999999,12.847368825,13.535930875,13.217904125,14.62068405,2.489776875,12.92443505,14.03689202,3.200187025,14.638774655,3.715415325,13.734283405,2.850812125,3.698572215,0.162822915,0.571409875000001,10.958766455,0.125675255000001,13.62845664,-0.619019025,4.177483415,2.857238655,3.158126075,10.133968105,3.143697145,14.138817785,10.6322523855,15.40638182,0.225321515000001,2.083974115,14.690264245,0.910689385000001,2.548891955,13.93908965,13.028767495
"hsc_sp_063",0.259222410000003,14.8791936,10.846834425,10.169183,2.98622835,14.920723655,14.250761225,14.33854771,14.718250205,-0.105425239999999,12.847368825,3.74042651,-0.474673859999999,14.62068405,12.377589445,12.92443505,0.925597310000001,1.95602359,14.638774655,5.78769844,13.734283405,3.36549494,0.887555940000002,-0.792073329999997,1.85039271,10.958766455,1.1796151,13.62845664,-0.750587749999998,5.66886292,14.54211932,0.390303300000003,6.90646978,3.33830228,14.138817785,10.6322523855,15.40638182,1.54476075,0.428688430000001,3.83437532,1.23317085,0.108639400000001,1.48078707,13.028767495
"hsc_sp_064",-0.214378544999999,3.226368345,10.846834425,0.122811475000002,1.942649185,-1.085477215,14.250761225,14.33854771,0.623394175000001,0.0813943950000002,12.847368825,1.092581705,13.217904125,14.62068405,12.377589445,12.92443505,1.022195125,0.865416445000001,14.638774655,1.834225015,2.850370705,1.112646245,1.531029355,-0.739295034999998,0.932418105,1.628256455,-1.328530285,13.62845664,-1.874496915,2.513982915,1.475937045,1.655279955,5.341014345,3.331130685,14.138817785,0.863779775000001,6.758914125,8.600337555,-0.784578135,14.690264245,1.895118295,1.265212635,1.791448725,1.547689845
"hsc_sp_065",-0.468305385000001,14.8791936,10.846834425,3.357957745,3.315093045,0.520925354999999,1.748351005,14.33854771,2.088641555,0.406135085000003,12.847368825,3.161048295,13.217904125,14.62068405,4.182010245,12.92443505,14.03689202,2.011758445,2.699786815,0.507254105000001,1.620389375,1.310578405,14.15837979,0.163221995000001,2.243565835,10.958766455,-0.582306395,13.62845664,-1.418092955,6.219059645,2.728485195,1.290523495,15.288339,3.504211365,2.525181445,10.6322523855,7.791814345,1.871044335,1.321428685,14.690264245,2.212486215,13.013110955,4.667349695,13.028767495
"hsc_sp_066",-0.599743620000002,2.88926998,10.846834425,10.169183,0.407289109999997,1.51091124,3.17867734,1.80414855,14.718250205,-1.60093697,12.847368825,1.35996857,0.47936417,14.62068405,12.377589445,12.92443505,14.03689202,-0.16136745,14.638774655,1.5790879,-0.889103810000002,-0.555536250000003,-0.068063010000003,-0.462757040000003,-0.625573210000002,10.958766455,0.607384739999997,13.62845664,-2.97874311,2.39878682,0.20407217,-0.772727760000002,5.43306784,0.0510710400000001,14.138817785,10.6322523855,8.80931221,1.35170306,1.07867176,6.04829753,0.306559659999998,13.013110955,13.93908965,-0.891161650000001
"hsc_sp_067",3.62301629,4.39299898,10.846834425,3.80475775,2.0065813,2.86445228,3.9707263,14.33854771,2.35753953,0.75013536,12.847368825,5.39260381,2.72706182,14.62068405,12.377589445,12.92443505,14.03689202,5.45575427,4.26805396,3.50692224,13.734283405,2.51133021,4.56727892,0.63846012,2.60824765,1.19783576,0.917225890000001,13.62845664,1.73637746,3.02395415,14.54211932,3.74754726,15.288339,10.50394205,14.138817785,2.63390754,8.48953239,2.18691319,2.13046201,14.690264245,12.621614995,13.013110955,3.40184633,13.028767495
"hsc_sp_068",1.548577375,14.8791936,10.846834425,0.321538235000002,2.092610615,14.920723655,2.574897295,14.33854771,3.323041975,10.736747365,12.847368825,1.596720015,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,13.99600288,14.638774655,3.656241035,2.043349635,2.573790585,1.648957225,-1.540526445,-0.561888534999998,10.958766455,0.110830805000003,13.62845664,-0.939804365000001,13.00449704,1.563585925,1.215521895,6.763288175,3.358995305,14.138817785,-0.255472124999997,15.40638182,8.260053255,0.506270465,4.272018155,2.025456445,13.013110955,1.926539845,0.0650379349999994
"hsc_sp_070",-0.11036168,14.8791936,10.846834425,-0.410455260000003,0.694556379999998,1.59424152,1.83296657,1.52886896,14.718250205,-1.06845473,12.847368825,2.59128557,0.437982349999999,14.62068405,12.377589445,12.92443505,-0.606198850000002,2.82259802,14.638774655,15.060548205,13.734283405,-0.19708391,14.15837979,-1.65069996,6.22054055,10.958766455,-1.9029204,13.62845664,-1.38768133,7.68550978,1.8308794,-0.8438424,5.71606475,1.47079451,1.73503539,1.87594172,8.32597421,14.708900125,2.2647316,5.50277264,2.35402156,1.15723273,2.30579971,13.028767495
"hsc_sp_071",2.3043702,14.8791936,10.846834425,1.91545793,2.54418463,14.920723655,4.31069506,3.63499374,2.90480837,1.83894688,12.847368825,3.52315846,13.217904125,14.62068405,5.03285591,12.92443505,14.03689202,2.87915514,14.638774655,2.58353685,4.63413449,1.86267005,3.64093756,1.90509913,3.03479077,10.958766455,2.63933825,13.62845664,2.20065877,4.19412016,6.52238473,12.727203855,9.53164305,3.65560023,14.138817785,2.76924912,9.21049149,5.09541132,2.10396139,14.690264245,1.26037512,2.31176073,13.93908965,8.49119731
"hsc_sp_072",0.962231325000001,14.8791936,10.846834425,1.863118385,13.74808015,14.920723655,14.250761225,14.33854771,2.743737755,0.565175154999999,12.847368825,1.494317375,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,2.293590095,2.447721685,3.280957185,13.734283405,0.249821735000001,0.244079305,0.0550220750000001,1.929084015,2.109883335,-0.00873598500000128,13.62845664,-1.601051575,13.00449704,14.54211932,-0.995829265000001,6.304421365,14.969034275,14.138817785,-0.382783064999998,9.044479755,1.898818595,-0.846581605000001,5.331549535,7.310472155,13.013110955,0.425058475,13.028767495
"hsc_sp_074",2.23953826,4.14888321,10.846834425,2.60466873,2.47421862,4.64853894,4.56787553,2.74174557,1.65236498,1.68364891,12.847368825,2.41321896,13.217904125,14.62068405,3.0028437,12.92443505,14.03689202,3.14476814,14.638774655,3.61864038,3.17176339,0.737533060000001,3.2322521,-0.716265069999999,0.996181150000002,1.2557658,0.00334785000000082,13.62845664,0.324735950000001,3.46787982,1.33733014,0.864235400000002,9.72736828,4.96281826,14.138817785,1.26451352,7.73665383,2.85976842,-0.9615201,14.690264245,2.42666843,13.013110955,1.89651986,13.028767495
"hsc_sp_075",-0.0562130699999983,3.46706551,10.846834425,0.0896862400000025,2.52700198,0.85195474,14.250761225,14.33854771,0.97624463,10.736747365,12.847368825,1.40584678,1.23059041,14.62068405,12.377589445,12.92443505,14.03689202,2.23313155,14.638774655,0.484829860000001,13.734283405,2.06688003,1.49444724,-1.54506021,-0.474231870000001,1.88458038,-1.11293943,2.07703065,-2.20377774,0.437329460000001,1.46810949,0.522290520000002,7.44075151,5.23246583,14.138817785,-0.125234469999999,7.96832374,2.12645664,-0.691295059999998,4.25183418,2.72851117,13.013110955,1.5044764,4.91467635
"hsc_sp_076",0.000553084999999953,14.8791936,10.846834425,0.952845515,2.586128115,2.158327685,2.968586545,14.33854771,1.992817955,1.867345615,12.847368825,1.388572055,1.070414875,14.62068405,12.377589445,12.92443505,0.232928195,0.386270775,3.236963715,2.761353605,13.734283405,0.0058900049999977,1.769133735,-0.900918325000001,1.340123935,-0.118268635,0.827928204999999,13.62845664,-2.215836865,2.973752065,7.984561205,-0.0414686950000025,6.621341645,1.622643385,14.138817785,2.433238105,15.40638182,1.589434945,0.0387667450000002,6.010877625,2.055438325,13.013110955,3.551015925,-0.313414655000003
"hsc_sp_077",-0.289541225000001,1.240907485,10.846834425,10.169183,1.807520995,2.539348325,14.250761225,14.33854771,1.200809485,-0.647578044999999,12.847368825,1.874109145,13.217904125,14.62068405,7.745047385,2.922615185,14.03689202,2.103008925,14.638774655,1.009014925,2.608405165,-0.560508445,1.887292555,-0.545731054999999,-0.143965564999998,1.787829335,-1.152088125,13.62845664,-1.483338145,0.996051455,0.181675385000002,1.433566205,15.288339,4.110042745,0.634532725,1.244034045,6.334893855,1.176779535,1.451745245,14.690264245,1.470622095,13.013110955,1.271116135,13.028767495
"hsc_sp_078",0.113452069999997,14.8791936,10.846834425,1.96652819,2.99929111,14.920723655,3.93067978,14.33854771,14.718250205,10.736747365,12.847368825,1.58175452,13.217904125,14.62068405,12.377589445,2.13492123,1.90858172,4.81523938,14.638774655,2.9106181,13.734283405,0.330129699999997,14.15837979,0.544195759999997,0.618362249999997,10.958766455,-0.645351220000002,13.62845664,-0.557435010000003,5.42503694,3.77597351,0.971876469999998,15.288339,3.6077013,14.138817785,2.4420659,9.2223339,1.30643891,-0.282710760000001,14.690264245,1.87431583,2.01035202,2.28769662,0.499361069999999
"hsc_sp_079",10.308041625,14.8791936,10.846834425,2.125277765,2.026030985,1.619014915,14.250761225,14.33854771,1.224271495,0.581625675000002,12.847368825,1.039939795,-0.134410934999998,14.62068405,12.377589445,12.92443505,14.03689202,2.139712805,1.774116825,15.060548205,13.734283405,0.882785345000002,14.15837979,-1.511939255,1.079782725,10.958766455,-1.440461095,13.62845664,-2.645628105,3.063765885,0.717581725000002,2.199685165,5.495759405,2.759382625,14.138817785,1.952099875,9.050766915,0.607382755000003,0.916017645,14.690264245,0.711032655,13.013110955,3.010876125,2.304564175
"hsc_sp_080",1.382394635,14.8791936,10.846834425,2.092748005,13.74808015,1.272222395,14.250761225,14.33854771,14.718250205,0.0121437849999992,12.847368825,3.070330745,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,1.492193405,14.638774655,15.060548205,13.734283405,1.045440045,2.955533935,-0.0443298250000019,-0.156676754999999,2.489312455,-0.546439185000001,13.62845664,-0.983965385000001,6.593027625,2.678818305,1.349608165,15.288339,3.347638465,14.138817785,2.641339625,10.047782175,2.553714855,0.747264664999999,4.573262815,1.421061745,0.774430525,13.93908965,2.961271635
"hsc_sp_081",1.696445755,14.8791936,10.846834425,1.305364965,1.258993945,1.577790715,4.409246205,7.853453325,4.603978465,2.310288475,12.847368825,13.535930875,-0.888205195000001,14.62068405,12.377589445,12.92443505,1.883919665,0.680746135,14.638774655,2.122091165,0.735707864999998,-0.183695805000003,3.143732915,-0.968590635000002,0.605014504999996,2.593100665,-0.0270946650000035,13.62845664,-0.851422805000002,3.678416835,2.418591905,-0.197512295000003,8.701585195,2.506775315,14.138817785,10.6322523855,15.40638182,0.879863544999999,1.477913465,7.014374595,1.909227315,1.159649885,3.492737775,2.504287315
"hsc_sp_082",10.308041625,3.561266695,10.846834425,1.722348195,3.446854675,1.227889195,3.444555005,14.33854771,14.718250205,1.640782415,12.847368825,3.159241325,-0.570777034999999,14.62068405,4.757192645,4.744551005,14.03689202,2.572132565,14.638774655,3.970451505,3.205140815,0.753622414999999,1.277262585,0.125398075,1.362281615,10.958766455,0.785213304999999,13.62845664,-0.890554005,5.205202835,3.161704635,0.324535144999999,6.434837165,3.650093415,14.138817785,1.532150155,9.615669015,0.143094775000002,0.243908415,5.577650645,4.243507655,2.247049365,13.93908965,13.028767495
"hsc_sp_083",-1.124563665,14.8791936,10.846834425,-2.165197595,13.74808015,14.920723655,14.250761225,14.33854771,14.718250205,-1.041613545,12.847368825,2.153833435,13.217904125,14.62068405,12.377589445,12.92443505,6.756585265,1.081823325,1.304785505,-0.575408495000001,13.734283405,-0.409806605000004,-0.719358825000004,-1.459577965,-0.878254925000004,10.958766455,-0.0557274650000039,13.62845664,-3.310038935,2.904295125,-0.234429005000003,0.162941004999997,7.108473505,14.969034275,1.022475505,1.164057485,7.339299885,1.118185365,-1.579931315,3.870816945,0.824342154999997,13.013110955,1.048589495,13.028767495
"hsc_sp_084",10.308041625,14.8791936,10.846834425,10.169183,2.915048375,14.920723655,14.250761225,2.685126225,14.718250205,-0.511740504999999,12.847368825,4.352914785,1.183341715,14.62068405,12.377589445,1.937188395,14.03689202,2.513680455,2.788909125,2.089820135,13.734283405,1.263290935,2.893906075,0.0528403950000005,0.629166945000001,10.958766455,-0.878813234999999,13.62845664,-0.158509325000001,3.920937135,2.930028005,0.971105134999998,15.288339,3.331355815,14.138817785,0.509299405,15.40638182,5.238978215,1.229461605,4.614682115,2.144211625,13.013110955,13.93908965,13.028767495
"hsc_sp_085",0.36532017,14.8791936,10.846834425,10.169183,3.18157336,14.920723655,14.250761225,1.73093373,2.12332763,2.21282235,12.847368825,3.70309791,8.07767931,14.62068405,1.89508466,12.92443505,2.76298265,2.63787725,3.60818472,15.060548205,13.734283405,0.6539243,1.18359476,-0.161395289999998,1.03121444,10.958766455,0.58303776,13.62845664,-1.79231601,2.7501988,2.31107642,-0.142793659999999,15.288339,2.27616678,14.138817785,0.93230222,15.40638182,6.15284661,0.16949168,14.690264245,1.51431267,13.013110955,13.93908965,13.028767495
"hsc_sp_086",0.108169355000001,14.8791936,1.458767765,0.186253815000001,1.691772495,-0.551454314999997,14.250761225,1.725152275,0.879714625000002,-1.599194385,12.847368825,1.993010645,2.710616715,14.62068405,12.377589445,12.92443505,14.03689202,3.445788855,14.638774655,-0.732943704999997,0.741940135,0.375902075000003,1.562812885,-1.460072275,-0.176115704999997,1.577925725,-1.129223255,13.62845664,-2.052685695,2.906870925,-0.871191184999997,0.125530455000003,15.288339,2.116827755,14.138817785,0.174171095000002,15.40638182,3.739647395,-0.0435437049999976,5.833088495,-0.110953794999997,13.013110955,1.453600215,0.487616095
"hsc_sp_087",1.92239473,14.8791936,10.846834425,0.12502808,3.06829214,14.920723655,3.66866283,14.33854771,2.73585864,1.58255667,12.847368825,1.73959271,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,3.59741308,14.638774655,1.07724851,3.12711064,-0.0241071899999987,1.6687753,-1.17026371,-1.1488849,2.86074409,-1.31749557,13.62845664,-1.34764709,4.08578627,2.36852762,2.72438911,7.8912292,2.49678938,2.83941723,1.92598954,10.40912841,0.23499503,1.79989222,14.690264245,1.90130597,2.52672423,4.18097299,3.75356668
"hsc_sp_088",2.173502975,3.717203895,10.846834425,2.802902955,3.852939515,1.096138765,5.434732035,3.044408675,2.716816655,0.213657674999999,12.847368825,4.061549375,1.750626385,14.62068405,2.895773645,5.628247865,2.453064815,3.741410035,4.310182285,3.133472095,4.088105775,0.125175764999998,3.163050335,0.873989514999998,0.190835534999998,1.775054865,0.262435144999998,3.783014495,0.0458425349999985,3.001387625,2.537787415,-0.313616145000001,15.288339,3.680114475,4.249575235,4.132909595,7.840235085,2.645452105,1.857953725,6.212657505,4.378405415,13.013110955,4.400418125,13.028767495
"hsc_sp_089",2.0221293,14.8791936,10.846834425,3.37846138,3.18144789,2.69649562,14.250761225,14.33854771,4.5444949,1.37149195,12.847368825,3.30268115,5.34901285,14.62068405,12.377589445,12.92443505,3.11332374,3.44431865,14.638774655,4.48437493,13.734283405,0.147938870000001,3.36798043,1.1798499,1.15510951,2.32137603,0.72780824,13.62845664,-0.23087754,5.27952791,2.57063218,1.6001988,8.0480185,2.85277695,14.138817785,3.79496764,15.40638182,1.64777156,0.94809042,6.23729184,2.98335323,13.013110955,3.14281136,1.79500967
"hsc_sp_091",1.130256985,14.8791936,2.031655535,1.081142595,2.538496585,-0.227617495000001,14.250761225,14.33854771,2.395855505,1.107876655,12.847368825,2.877759405,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,3.554584205,14.638774655,1.192934845,1.659280985,0.489759245000002,3.635020435,-0.349237124999998,1.193627195,1.287385645,-0.868432144999998,2.315542605,-0.00274144499999807,4.593652615,3.479824145,0.0555318749999998,15.288339,6.137990705,1.397057125,1.483488205,8.634050415,5.947595145,0.737175555,5.522168095,1.745745855,13.013110955,1.804392665,0.556393195000002
"hsc_sp_092",10.308041625,14.8791936,10.846834425,1.8350527,1.39853007,14.920723655,14.250761225,14.33854771,14.718250205,1.33006238,12.847368825,2.64265979,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,13.99600288,14.638774655,2.76458793,2.47400012,0.880389409999999,2.79681064,-2.02731449,-0.495684430000001,10.958766455,-0.24818664,13.62845664,-1.51161802,4.11632394,2.21576297,-0.224623940000001,15.288339,3.02070431,14.138817785,0.169782049999998,15.40638182,-0.555166240000002,0.16884074,4.39387891,4.15136904,13.013110955,2.19317827,13.028767495
"hsc_sp_093",0.123393700000001,14.8791936,10.846834425,1.19857615,2.32699591,2.46580268,14.250761225,14.33854771,2.91001238,1.12123845,12.847368825,2.79318809,0.00828412000000256,14.62068405,1.49086549,12.92443505,14.03689202,2.37095893,3.46466841,3.63349154,13.734283405,0.0334265900000013,14.15837979,-0.216577659999999,1.80579301,0.305853380000002,0.577538480000001,13.62845664,-0.568836829999999,7.49122853,1.7674772,0.305778570000001,15.288339,4.21089286,14.138817785,0.0679508300000009,8.5046028,2.61190742,9.99283204,6.56930134,2.04621702,1.54582832,2.25654835,13.028767495
"hsc_sp_094",1.997690495,2.770332365,5.540256845,1.821986545,1.855131055,2.179807955,14.250761225,14.33854771,14.718250205,0.334197825,12.847368825,2.139231225,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,2.612880015,14.638774655,15.060548205,13.734283405,-0.667397975,2.387818375,1.052818415,-0.649468065000001,2.092703825,1.259044785,13.62845664,-0.547074965,3.503016885,14.54211932,1.782215465,15.288339,2.112283995,14.138817785,1.172728595,15.40638182,14.708900125,1.114616245,4.319040715,0.834859385000001,1.626707765,3.145162265,13.028767495
"hsc_sp_095",0.498932450000002,3.63298685,10.846834425,2.72432281,3.15095985,2.73167904,4.10201248,14.33854771,0.785907680000001,10.736747365,12.847368825,3.81599779,7.70244068,14.62068405,12.377589445,12.92443505,14.03689202,5.19285919,14.638774655,3.50514919,13.734283405,0.860284310000001,1.93080461,-1.69835446,1.13129332,2.88385885,-0.264622230000001,13.62845664,-0.888704219999999,2.46718989,4.42073758,0.534042830000001,15.288339,2.53931573,1.46018836,10.6322523855,15.40638182,1.62751602,0.00799999999999912,5.49477558,2.30570454,13.013110955,3.07777317,3.50314689
"hsc_sp_096",1.187815465,14.8791936,10.846834425,3.089449895,13.74808015,14.920723655,3.649775505,14.33854771,1.875720225,1.843310475,12.847368825,10.035930875,13.217904125,14.62068405,1.438872305,2.715586055,14.03689202,1.946816275,14.638774655,15.060548205,2.609692405,2.180403865,1.573540225,-0.207091745,1.604437155,10.958766455,1.416984995,3.299119015,1.018499715,3.654395425,4.119308135,1.655867685,10.187350745,14.969034275,14.138817785,2.177396625,15.40638182,2.673831075,-0.030577675,8.592376315,2.292534945,13.013110955,2.121273035,13.028767495
"hsc_sp_097",1.63110803,14.8791936,10.846834425,1.20814808,13.74808015,1.72650298,14.250761225,14.33854771,2.7389253,10.736747365,12.847368825,2.58845065,6.82432465,14.62068405,12.377589445,12.92443505,14.03689202,0.219398519999999,14.638774655,15.060548205,0.376764789999999,-0.266995489999999,14.15837979,0.656053119999999,13.04331696,10.958766455,0.526016049999999,13.62845664,-1.90457382,3.72822674,1.22040104,-1.29843884,6.26128195,2.79368445,14.138817785,-0.95174115,15.40638182,-0.21664737,-0.22781651,14.690264245,2.79266597,6.34244418,13.93908965,13.028767495
